,Unnamed: 0,Unnamed: 0.1,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Label
33705,6826,106,42.5,0.5,11.75,1.09,15.0,0.0,6
33706,6827,107,42.5,0.5,11.0,0.0,14.25,0.83,6
33707,6828,108,42.33,0.47,10.33,0.47,14.25,0.83,6
33708,6829,109,42.75,0.83,10.33,1.25,14.67,0.47,6
33709,6830,110,43.0,0.71,10.75,1.09,14.0,1.0,6
33710,6831,111,43.5,0.5,12.0,0.0,14.0,0.82,6
33711,6832,112,43.5,0.5,12.5,0.5,13.25,0.83,6
33712,6833,113,43.5,0.5,12.0,0.0,13.25,1.3,6
33713,6834,114,43.67,0.47,12.33,0.47,13.25,0.83,6
33714,6835,115,44.0,0.0,12.0,0.0,12.5,0.5,6
33715,6836,116,44.0,0.71,12.0,0.0,12.75,0.83,6
33716,6837,117,43.5,0.5,12.0,0.0,12.75,0.83,6
33717,6838,118,43.33,0.47,12.67,0.94,14.5,0.87,6
33718,6839,119,43.5,0.5,12.75,0.83,14.75,0.43,6
33719,6840,120,43.5,0.5,12.0,0.0,15.0,0.71,6
33720,6841,121,43.25,0.83,12.25,0.43,15.5,0.87,6
33721,6842,122,42.67,0.94,12.33,0.47,15.0,0.0,6
33722,6843,123,43.0,0.82,13.67,1.25,15.25,0.43,6
33723,6844,124,43.33,0.47,12.0,0.0,13.33,1.25,6
33724,6845,125,43.5,0.5,12.0,0.0,14.0,0.82,6
33725,6846,126,42.33,0.47,11.5,0.5,13.6,0.49,6
33726,6847,127,43.0,1.0,12.0,0.0,14.0,0.82,6
33727,6848,128,43.0,1.0,12.67,0.47,14.33,0.94,6
33728,6849,129,42.67,0.94,12.0,0.0,13.75,1.3,6
33729,6850,130,43.0,0.0,12.0,0.0,14.5,0.5,6
33730,6851,131,42.75,0.83,12.0,0.0,13.0,1.0,6
33731,6852,132,43.0,1.0,11.75,0.43,13.0,1.22,6
33732,6853,133,43.33,0.47,11.0,0.82,13.0,1.22,6
33733,6854,134,43.0,0.82,12.67,0.47,14.0,1.0,6
33734,6855,135,43.0,0.71,12.0,0.0,14.67,0.47,6
33735,6856,136,43.25,0.43,12.0,0.0,15.0,0.71,6
33736,6857,137,42.5,0.5,12.25,0.43,14.5,0.5,6
33737,6858,138,42.67,0.47,12.75,0.43,16.0,0.82,6
33738,6859,139,42.5,0.5,11.5,0.5,15.0,0.82,6
33739,6860,140,42.0,0.0,12.0,0.0,15.5,1.12,6
33740,6861,141,42.0,0.0,12.5,0.5,14.75,0.43,6
33741,6862,142,42.0,0.0,13.75,0.43,15.0,0.0,6
33742,6863,143,40.5,2.6,13.5,0.5,15.25,0.43,6
33743,6864,144,42.0,0.0,12.0,0.0,15.33,0.94,6
33744,6865,145,42.0,0.0,12.0,0.0,15.75,0.83,6
33745,6866,146,42.0,0.0,12.0,0.0,16.0,1.0,6
33746,6867,147,42.0,0.0,12.0,0.0,16.33,0.47,6
33747,6868,148,42.0,0.0,14.0,1.41,17.5,0.5,6
33748,6869,149,42.0,0.0,13.5,0.87,17.0,0.82,6
33749,6870,150,42.0,0.0,14.0,0.0,17.6,0.8,6
33750,6871,151,42.0,0.0,13.25,0.43,18.33,0.47,6
33751,6872,152,42.0,0.0,13.67,0.47,17.75,0.43,6
33752,6873,153,42.0,0.0,13.0,0.82,18.0,0.0,6
33753,6874,154,42.0,0.0,12.5,0.5,17.0,1.0,6
33754,6875,155,42.0,0.0,12.25,0.43,15.25,0.43,6
33755,6876,156,42.33,0.47,13.67,0.47,14.0,0.71,6
33756,6877,157,42.33,0.47,12.0,0.0,13.75,1.3,6
33757,6878,158,42.5,0.5,12.0,0.0,14.0,1.0,6
33758,6879,159,42.67,0.47,12.33,0.47,13.5,0.87,6
33759,6880,160,43.75,0.83,12.0,0.0,12.25,0.43,6
33760,6881,161,43.25,0.83,12.0,0.0,11.5,0.87,6
33761,6882,162,43.5,0.5,13.0,0.82,11.67,0.47,6
33762,6883,163,44.0,0.0,12.0,0.0,11.67,1.25,6
33763,6884,164,43.33,0.47,13.33,0.47,15.5,2.18,6
33764,6885,165,43.25,0.83,14.5,0.5,17.75,0.43,6
33765,6886,166,42.33,0.47,14.67,0.47,17.5,0.5,6
33766,6887,167,42.0,0.0,14.5,0.5,17.25,0.83,6
33767,6888,168,42.0,0.0,12.0,0.0,17.75,0.43,6
33768,6889,169,42.0,0.0,12.33,0.47,17.75,0.43,6
33769,6890,170,42.0,0.0,12.0,0.0,16.33,0.47,6
33770,6891,171,42.0,0.0,13.0,1.0,16.5,1.12,6
33771,6892,172,42.0,0.0,12.75,0.43,16.67,0.47,6
33772,6893,173,42.0,0.0,13.67,0.47,15.5,0.5,6
33773,6894,174,42.5,0.5,12.5,0.87,15.25,0.43,6
33774,6895,175,42.0,0.0,12.5,0.5,14.5,0.5,6
33775,6896,176,42.0,0.0,12.0,0.0,15.75,0.83,6
33776,6897,177,42.75,0.43,12.25,0.43,14.33,0.94,6
33777,6898,178,43.25,0.43,12.75,0.83,14.25,0.83,6
33778,6899,179,43.25,0.83,13.5,1.12,14.75,1.09,6
33779,6900,180,43.33,0.47,13.33,1.25,15.25,1.48,6
33780,6901,181,43.5,0.5,14.5,0.5,16.25,0.83,6
33781,6902,182,43.5,0.5,14.67,0.47,17.0,0.82,6
33782,6903,183,43.0,1.0,13.75,1.3,17.0,1.22,6
33783,6904,184,43.0,0.71,13.25,0.83,16.0,0.71,6
33784,6905,185,43.67,0.47,11.75,0.43,14.67,0.47,6
33785,6906,186,42.67,0.47,12.0,0.0,14.75,0.43,6
33786,6907,187,42.5,0.5,12.75,0.83,15.5,1.12,6
33787,6908,188,42.5,0.5,13.5,1.12,16.25,0.83,6
33788,6909,189,42.5,0.5,14.5,0.5,15.25,0.43,6
33789,6910,190,42.33,0.47,15.0,0.0,14.25,0.83,6
33790,6911,191,42.5,0.5,13.0,1.22,14.75,0.43,6
33791,6912,192,42.33,0.47,12.0,0.0,14.0,0.71,6
33792,6913,193,43.0,0.82,12.33,0.47,13.0,0.71,6
33793,6914,194,43.0,0.71,12.0,0.0,13.67,1.25,6
33794,6915,195,43.33,0.47,12.75,0.83,14.33,0.94,6
33795,6916,196,43.5,0.5,14.75,0.43,15.0,0.71,6
33796,6917,197,43.0,0.71,14.75,0.43,15.75,0.83,6
33797,6918,198,42.0,0.0,13.5,0.5,15.5,0.5,6
33798,6919,199,42.5,0.5,13.25,0.83,14.25,1.3,6
33799,6920,200,42.33,0.47,12.0,0.0,14.5,0.87,6
33800,6921,201,42.0,0.0,12.0,0.0,14.75,0.43,6
33801,6922,202,42.0,0.0,12.25,0.43,14.25,0.83,6
33802,6923,203,42.33,0.47,12.33,0.47,14.5,0.87,6
33803,6924,204,42.5,0.5,12.5,0.5,13.25,0.83,6
33804,6925,205,42.33,0.47,13.0,0.0,14.0,1.0,6
33805,6926,206,42.33,0.47,12.5,0.5,14.0,0.71,6
33806,6927,207,42.5,0.5,12.25,0.43,12.75,0.83,6
33807,6928,208,42.5,0.5,11.75,0.43,12.75,0.83,6
33808,6929,209,42.5,0.5,12.33,0.47,13.67,1.25,6
33809,6930,210,42.5,0.5,13.25,1.3,16.25,1.3,6
33810,6931,211,42.0,0.0,15.0,0.0,16.67,1.25,6
33811,6932,212,42.0,0.0,15.0,0.0,17.5,0.5,6
33812,6933,213,42.0,0.0,15.25,0.43,17.75,0.43,6
33813,6934,214,42.0,0.0,14.25,0.43,17.0,0.71,6
33814,6935,215,42.5,0.5,12.33,0.47,16.0,1.41,6
33815,6936,216,42.5,0.5,12.5,0.5,15.0,0.0,6
33816,6937,217,42.33,0.47,12.67,0.47,14.5,0.5,6
33817,6938,218,42.0,0.0,13.0,0.0,14.75,0.43,6
33818,6939,219,42.33,0.47,12.33,0.47,14.25,0.83,6
33819,6940,220,42.5,0.5,13.0,0.0,14.25,0.83,6
33820,6941,221,42.5,0.5,12.25,0.43,14.0,1.0,6
33821,6942,222,42.33,0.47,10.0,0.0,14.75,0.43,6
33822,6943,223,42.33,0.47,11.0,0.0,14.67,0.47,6
33823,6944,224,42.5,0.5,12.0,0.0,16.33,1.25,6
33824,6945,225,42.0,0.0,12.75,0.83,16.75,1.09,6
33825,6946,226,42.0,0.0,15.0,0.0,17.75,0.43,6
33826,6947,227,42.0,0.0,14.0,0.71,17.67,0.47,6
33827,6948,228,42.0,0.0,13.25,0.83,16.25,1.09,6
33828,6949,229,42.0,0.0,12.5,0.5,14.75,0.43,6
33829,6950,230,42.0,0.0,14.5,0.5,14.25,0.43,6
33830,6951,231,42.0,0.0,15.0,0.0,13.5,0.5,6
33831,6952,232,42.0,0.0,15.0,0.0,13.0,1.0,6
33832,6953,233,42.0,0.0,15.0,0.0,12.5,0.87,6
33833,6954,234,42.0,0.0,13.5,1.12,13.75,1.3,6
33834,6955,235,42.25,0.43,13.25,0.83,14.25,0.83,6
33835,6956,236,42.0,0.0,12.5,0.5,14.25,1.48,6
33836,6957,237,42.0,0.0,13.5,1.12,15.25,1.09,6
33837,6958,238,42.0,0.0,15.0,0.71,16.0,1.22,6
33838,6959,239,42.0,0.0,15.5,0.5,16.75,0.43,6
33839,6960,240,42.0,0.0,15.0,0.0,16.33,1.25,6
33840,6961,241,42.0,0.0,15.75,0.43,17.5,0.5,6
33841,6962,242,42.0,0.0,14.5,0.5,16.0,1.41,6
33842,6963,243,42.0,0.0,13.33,1.25,15.75,0.83,6
33843,6964,244,42.0,0.0,13.0,0.71,15.75,0.83,6
33844,6965,245,42.0,0.0,14.0,1.22,16.5,1.12,6
33845,6966,246,42.0,0.0,12.75,0.83,17.0,1.0,6
33846,6967,247,42.0,0.0,13.0,0.0,16.25,1.3,6
33847,6968,248,42.0,0.0,12.0,0.0,16.25,0.43,6
33848,6969,249,42.0,0.0,13.75,1.09,16.0,0.71,6
33849,6970,250,42.0,0.0,12.67,0.47,15.25,0.43,6
33850,6971,251,42.33,0.47,13.67,0.47,14.75,0.43,6
33851,6972,252,42.0,0.0,13.0,0.82,15.0,0.0,6
33852,6973,253,42.33,0.47,13.5,0.5,14.67,0.47,6
33853,6974,254,42.5,0.5,15.0,0.0,15.0,0.71,6
33854,6975,255,42.5,0.5,15.25,0.43,15.25,0.43,6
33855,6976,256,43.67,0.47,14.33,0.94,14.75,0.43,6
33856,6977,257,44.2,0.75,13.2,0.75,14.75,0.43,6
33857,6978,258,42.67,0.47,12.0,0.0,14.25,0.83,6
33858,6979,259,42.0,0.0,12.5,0.5,15.33,1.25,6
33859,6980,260,42.0,0.0,12.67,0.47,17.25,0.83,6
33860,6981,261,42.0,0.0,14.0,0.0,18.0,0.0,6
33861,6982,262,42.0,0.0,14.0,0.0,17.75,0.43,6
33862,6983,263,42.0,0.0,13.33,0.47,18.0,0.0,6
33863,6984,264,42.0,0.0,12.75,0.83,18.0,0.0,6
33864,6985,265,42.0,0.0,13.33,0.47,17.33,0.47,6
33865,6986,266,42.25,0.43,12.25,0.43,17.5,0.5,6
33866,6987,267,42.33,0.47,13.25,0.83,17.67,0.47,6
33867,6988,268,42.5,0.5,14.25,0.83,17.5,0.87,6
33868,6989,269,42.33,0.47,15.0,0.0,18.0,0.0,6
33869,6990,270,42.33,0.47,15.0,0.0,18.0,0.0,6
33870,6991,271,42.33,0.47,13.67,1.25,17.0,1.0,6
33871,6992,272,42.5,0.5,14.25,0.83,16.75,1.09,6
33872,6993,273,42.33,0.47,12.5,0.5,16.5,1.12,6
33873,6994,274,42.5,0.5,13.0,0.71,16.0,1.0,6
33874,6995,275,42.5,0.5,13.75,0.83,15.75,0.83,6
33875,6996,276,42.5,0.5,13.0,0.71,16.25,1.3,6
33876,6997,277,42.25,0.43,14.0,0.0,16.33,0.94,6
33877,6998,278,42.5,0.5,12.75,0.43,17.0,0.71,6
33878,6999,279,42.67,0.47,12.5,0.5,16.67,1.25,6
33879,7000,280,42.0,0.0,12.33,0.47,15.25,0.43,6
33880,7001,281,42.25,0.43,12.75,0.43,15.75,0.83,6
33881,7002,282,42.33,0.47,13.0,1.41,16.25,1.3,6
33882,7003,283,42.5,0.5,14.5,0.5,17.0,0.71,6
33883,7004,284,42.33,0.47,13.33,0.47,16.75,1.3,6
33884,7005,285,42.5,0.5,13.5,0.5,16.0,1.0,6
33885,7006,286,42.5,0.5,13.75,1.3,16.75,0.83,6
33886,7007,287,42.5,0.5,12.5,0.5,15.75,0.83,6
33887,7008,288,42.5,0.5,13.25,0.83,15.75,0.83,6
33888,7009,289,42.5,0.5,12.0,0.0,16.0,0.82,6
33889,7010,290,42.25,0.43,13.2,0.75,16.2,0.98,6
33890,7011,291,42.5,0.5,12.75,0.43,16.0,0.71,6
33891,7012,292,42.25,0.43,12.0,0.0,16.0,0.82,6
33892,7013,293,42.0,0.0,12.75,0.83,16.67,0.47,6
33893,7014,294,42.33,0.47,13.0,0.82,16.5,0.87,6
33894,7015,295,42.0,0.0,13.67,1.25,17.0,0.71,6
33895,7016,296,42.0,0.0,12.8,1.17,17.5,0.5,6
33896,7017,297,42.0,0.0,13.0,0.82,17.25,0.43,6
33897,7018,298,42.33,0.47,12.33,0.47,17.0,1.0,6
33898,7019,299,42.25,0.43,13.75,0.83,17.5,0.5,6
33899,7020,300,42.5,0.5,12.25,0.43,17.25,0.43,6
33900,7021,301,42.25,0.43,12.0,0.0,16.25,0.83,6
33901,7022,302,42.33,0.47,12.33,0.47,16.25,1.3,6
33902,7023,303,42.75,0.83,11.75,0.43,14.75,0.43,6
33903,7024,304,43.0,0.71,12.5,0.87,15.0,0.71,6
33904,7025,305,43.0,0.71,12.25,0.43,15.0,0.0,6
33905,7026,306,43.5,0.5,12.5,0.5,14.75,0.43,6
33906,7027,307,43.75,0.43,12.67,0.47,13.67,0.47,6
33907,7028,308,43.25,0.83,12.0,0.0,14.75,0.43,6
33908,7029,309,42.5,0.5,10.75,1.09,16.0,0.71,6
33909,7030,310,42.25,0.43,9.0,0.0,17.75,0.43,6
33910,7031,311,42.0,0.0,9.5,0.5,17.67,0.47,6
33911,7032,312,42.0,0.0,9.0,0.71,17.5,0.5,6
33912,7033,313,42.0,0.0,9.33,0.47,17.75,0.43,6
33913,7034,314,42.0,0.0,9.25,0.43,18.0,0.0,6
33914,7035,315,42.0,0.0,6.5,2.69,16.25,1.3,6
33915,7036,316,42.0,0.0,6.25,2.68,14.5,0.87,6
33916,7037,317,42.0,0.0,5.0,2.16,13.5,1.12,6
33917,7038,318,42.0,0.0,10.5,0.87,16.5,1.12,6
33918,7039,319,41.33,0.47,12.0,0.0,17.0,1.22,6
33919,7040,320,42.0,0.0,12.0,0.0,18.25,0.43,6
33920,7041,321,42.0,0.0,10.33,1.25,16.0,0.82,6
33921,7042,322,43.0,1.0,9.0,0.0,17.33,0.47,6
33922,7043,323,42.33,0.47,9.0,0.0,14.75,0.43,6
33923,7044,324,42.33,0.47,9.67,0.47,15.0,0.0,6
33924,7045,325,42.25,0.43,8.75,0.43,14.75,0.43,6
33925,7046,326,42.25,0.43,9.25,0.43,13.75,1.3,6
33926,7047,327,43.0,0.0,10.0,0.0,15.5,0.5,6
33927,7048,328,43.5,0.5,12.0,0.0,15.5,0.5,6
33928,7049,329,43.25,0.83,12.0,0.0,15.0,0.0,6
33929,7050,330,43.33,0.47,10.33,0.47,15.25,0.43,6
33930,7051,331,43.75,0.43,9.67,0.47,15.0,0.0,6
33931,7052,332,43.33,0.47,10.5,0.5,15.0,0.71,6
33932,7053,333,43.0,0.0,11.0,0.0,15.33,0.47,6
33933,7054,334,43.5,0.5,11.8,0.4,15.8,0.75,6
33934,7055,335,43.33,0.47,12.0,0.0,15.33,0.47,6
33935,7056,336,44.0,0.71,12.0,0.0,15.25,0.83,6
33936,7057,337,44.0,0.82,11.75,0.43,15.0,0.82,6
33937,7058,338,44.0,0.0,11.0,0.0,14.75,0.43,6
33938,7059,339,44.0,0.0,0.0,0.0,15.0,0.71,6
33939,7060,340,44.5,0.5,10.75,0.43,15.25,0.43,6
33940,7061,341,44.33,0.47,10.67,0.47,15.25,0.43,6
33941,7062,342,44.5,0.5,9.25,0.43,15.25,0.43,6
33942,7063,343,44.5,0.5,8.0,0.71,14.5,0.5,6
33943,7064,344,44.5,0.5,7.25,0.43,13.25,0.83,6
33944,7065,345,44.33,0.47,6.5,0.5,12.75,0.83,6
33945,7066,346,44.75,0.43,6.25,0.43,13.0,1.0,6
33946,7067,347,45.0,0.0,7.0,1.0,12.0,0.0,6
33947,7068,348,44.5,0.5,7.33,0.47,13.33,0.94,6
33948,7069,349,44.5,0.5,8.67,0.47,14.33,0.94,6
33949,7070,350,44.33,0.47,9.0,0.0,14.25,0.83,6
33950,7071,351,44.33,0.47,9.0,0.0,14.75,0.43,6
33951,7072,352,44.5,0.5,8.25,0.43,15.25,0.43,6
33952,7073,353,44.33,0.47,9.33,0.47,15.0,0.0,6
33953,7074,354,44.5,0.5,9.33,0.47,15.0,0.0,6
33954,7075,355,44.0,0.0,0.0,0.0,14.5,0.5,6
33955,7076,356,44.0,0.0,9.0,0.0,14.0,1.0,6
33956,7077,357,44.75,0.43,6.25,2.17,12.75,0.83,6
33957,7078,358,45.0,0.0,0.0,0.0,11.33,0.94,6
33958,7079,359,45.0,0.0,0.0,0.0,11.5,0.5,6
33959,7080,360,45.0,0.0,0.0,0.0,12.0,0.82,6
33960,7081,361,44.5,0.5,0.0,0.0,11.67,0.47,6
33961,7082,362,44.67,0.47,2.0,1.0,12.0,0.0,6
33962,7083,363,44.5,0.5,1.0,0.0,12.25,1.79,6
33963,7084,364,45.0,0.0,5.25,3.77,12.75,1.92,6
33964,7085,365,44.67,0.47,5.0,2.0,11.0,1.63,6
33965,7086,366,44.5,0.5,6.0,1.0,12.5,0.87,6
33966,7087,367,44.5,0.5,3.67,1.25,13.0,1.41,6
33967,7088,368,44.5,0.5,6.5,1.8,12.75,1.79,6
33968,7089,369,44.5,0.5,9.75,0.83,7.0,2.35,6
33969,7090,370,44.5,0.5,8.0,0.82,6.0,4.0,6
33970,7091,371,44.5,0.5,10.33,0.47,8.67,0.47,6
33971,7092,372,45.0,0.0,11.75,0.43,9.0,0.0,6
33972,7093,373,44.67,0.47,10.33,0.47,7.0,1.22,6
33973,7094,374,44.5,0.5,13.0,0.71,3.0,1.63,6
33974,7095,375,45.0,0.0,13.25,0.83,0.0,0.0,6
33975,7096,376,44.67,0.47,13.67,0.47,3.5,1.12,6
33976,7097,377,44.67,0.47,14.0,0.0,2.33,0.47,6
33977,7098,378,44.5,0.5,14.25,0.43,1.0,0.0,6
33978,7099,379,44.75,0.43,14.0,0.71,2.5,1.5,6
33979,7100,380,44.33,0.47,14.0,0.0,7.0,2.16,6
33980,7101,381,44.33,0.47,14.67,0.47,9.25,0.43,6
33981,7102,382,44.5,0.5,14.25,0.43,9.67,0.47,6
33982,7103,383,44.5,0.5,13.75,0.83,10.0,0.71,6
33983,7104,384,44.67,0.47,12.75,0.43,9.33,0.47,6
33984,7105,385,44.5,0.5,12.5,0.5,8.0,0.71,6
33985,7106,386,44.5,0.5,12.0,0.0,5.25,0.83,6
33986,7107,387,44.0,0.0,12.0,0.0,3.5,0.87,6
33987,7108,388,44.33,0.47,11.5,0.5,4.0,2.0,6
33988,7109,389,44.25,0.83,10.25,1.3,11.5,3.35,6
33989,7110,390,44.33,0.47,8.5,1.5,14.75,1.09,6
33990,7111,391,44.67,0.47,9.25,2.17,16.0,1.41,6
33991,7112,392,44.75,0.43,11.75,0.43,16.75,1.09,6
33992,7113,393,45.0,0.0,9.25,0.43,16.0,0.71,6
33993,7114,394,45.0,0.0,8.5,0.5,15.5,0.87,6
33994,7115,395,45.5,0.5,12.0,0.0,16.0,0.71,6
33995,7116,396,45.5,0.5,12.0,0.0,18.0,0.71,6
33996,7117,397,45.25,0.43,12.0,0.0,18.0,0.0,6
33997,7118,398,45.0,0.0,10.5,1.12,19.0,0.82,6
33998,7119,399,45.0,0.0,12.0,0.0,18.25,0.43,6
33999,7120,400,45.0,0.0,11.0,1.41,18.25,0.43,6
34000,7121,401,45.0,0.0,9.25,0.43,18.0,0.0,6
34001,7122,402,45.0,0.0,8.5,0.5,18.25,0.43,6
34002,7123,403,45.0,0.0,9.0,0.0,18.75,0.83,6
34003,7124,404,45.0,0.0,10.5,0.5,18.5,0.5,6
34004,7125,405,45.0,0.0,12.0,0.0,18.25,0.43,6
34005,7126,406,45.0,0.0,10.0,1.0,18.25,0.43,6
34006,7127,407,45.0,0.0,9.75,0.43,16.25,0.83,6
34007,7128,408,45.0,0.0,9.0,0.0,15.0,0.0,6
34008,7129,409,45.0,0.0,7.5,1.12,14.5,0.5,6
34009,7130,410,45.0,0.0,3.5,1.5,14.75,0.43,6
34010,7131,411,45.0,0.0,4.25,1.09,14.5,0.87,6
34011,7132,412,45.0,0.0,4.0,0.82,16.0,0.82,6
34012,7133,413,45.0,0.0,4.33,0.94,16.25,1.09,6
34013,7134,414,45.0,0.0,5.75,0.43,16.8,1.17,6
34014,7135,415,45.0,0.0,7.75,0.43,17.5,0.87,6
34015,7136,416,45.0,0.0,10.0,0.71,17.67,0.47,6
34016,7137,417,44.5,0.5,11.75,0.43,18.0,0.0,6
34017,7138,418,44.33,0.47,12.0,0.0,18.25,0.43,6
34018,7139,419,44.5,0.5,10.33,1.25,18.33,0.47,6
34019,7140,420,44.5,0.5,10.0,0.0,18.0,0.0,6
34020,7141,421,44.5,0.5,11.75,0.43,18.0,0.0,6
34021,7142,422,44.5,0.5,12.0,0.0,18.0,0.0,6
34022,7143,423,44.5,0.5,12.0,0.0,18.0,0.0,6
34023,7144,424,44.5,0.5,10.75,0.83,18.0,0.0,6
34024,7145,425,44.5,0.5,9.0,0.82,18.0,0.0,6
34025,7146,426,44.67,0.47,7.33,0.47,17.67,0.47,6
34026,7147,427,43.67,0.47,8.0,1.0,15.25,0.43,6
34027,7148,428,44.0,0.82,9.0,0.0,13.5,1.12,6
34028,7149,429,45.0,0.0,8.0,0.0,13.0,1.41,6
34029,7150,430,45.0,0.0,5.0,1.0,12.75,0.83,6
34030,7151,431,45.0,0.0,6.5,0.5,13.5,1.5,6
34031,7152,432,45.0,0.0,6.75,0.43,13.75,0.83,6
34032,7153,433,45.0,0.0,6.5,0.5,12.75,0.83,6
34033,7154,434,45.0,0.0,5.25,0.43,12.5,0.5,6
34034,7155,435,45.0,0.0,4.33,1.25,12.33,0.47,6
34035,7156,436,45.0,0.0,5.0,0.82,12.25,0.43,6
34036,7157,437,45.0,0.0,6.0,0.0,12.75,0.83,6
34037,7158,438,45.0,0.0,7.25,0.83,13.0,0.82,6
34038,7159,439,45.0,0.0,11.0,1.22,14.25,1.48,6
34039,7160,440,45.0,0.0,15.33,0.47,15.25,0.43,6
34040,7161,441,43.75,1.09,18.0,0.0,15.25,0.83,6
34041,7162,442,40.5,1.12,16.25,0.43,16.0,0.71,6
34042,7163,443,39.67,0.94,16.0,0.0,14.75,0.43,6
34043,7164,444,38.5,0.5,13.0,2.45,15.0,1.22,6
34044,7165,445,39.0,0.0,7.5,4.72,16.75,1.09,6
34045,7166,446,39.5,0.5,18.33,2.49,17.0,0.82,6
34046,7167,447,39.75,0.83,22.0,0.71,18.75,0.83,6
34047,7168,448,38.0,1.22,20.0,1.22,20.25,0.83,6
34048,7169,449,36.25,0.43,15.75,1.48,20.0,0.71,6
34049,7170,450,38.67,0.47,10.5,1.5,19.0,0.82,6
34050,7171,451,38.75,0.43,11.0,2.12,19.25,0.43,6
34051,7172,452,38.67,0.47,20.33,1.7,18.0,0.71,6
34052,7173,453,39.0,0.0,20.25,1.92,16.25,2.05,6
34053,7174,454,40.25,0.43,10.0,3.24,18.0,0.71,6
34054,7175,455,41.0,0.82,12.0,0.0,18.0,0.0,6
34055,7176,456,40.0,1.22,9.0,1.63,17.5,0.5,6
34056,7177,457,41.0,0.71,13.5,3.35,16.5,1.12,6
34057,7178,458,42.0,0.0,19.0,0.71,19.25,0.83,6
34058,7179,459,42.0,0.0,20.5,0.5,19.75,0.83,6
34059,7180,460,42.0,0.0,18.33,0.47,18.0,0.0,6
34060,7181,461,42.75,0.43,13.0,2.74,13.75,1.3,6
34061,7182,462,42.5,0.5,5.67,3.4,16.67,0.94,6
34062,7183,463,42.75,0.43,14.0,0.0,15.67,0.47,6
34063,7184,464,43.5,0.5,14.75,0.43,14.5,0.87,6
34064,7185,465,43.67,0.47,13.75,0.83,14.33,0.94,6
34065,7186,466,44.0,0.82,12.0,0.0,15.0,0.0,6
34066,7187,467,44.33,0.47,11.5,0.5,16.0,1.0,6
34067,7188,468,44.5,0.5,11.25,0.43,15.5,0.5,6
34068,7189,469,44.33,0.47,11.0,0.0,15.25,0.43,6
34069,7190,470,44.5,0.5,12.0,0.0,15.5,0.5,6
34070,7191,471,44.5,0.5,12.0,0.0,15.5,0.5,6
34071,7192,472,44.5,0.5,12.0,0.0,15.33,0.47,6
34072,7193,473,44.5,0.5,12.0,0.0,15.75,0.83,6
34073,7194,474,44.5,0.5,12.0,0.0,15.25,0.43,6
34074,7195,475,44.67,0.47,12.25,0.43,15.0,0.0,6
34075,7196,476,44.33,0.47,13.0,0.0,14.75,0.43,6
34076,7197,477,45.0,0.0,12.0,0.0,15.0,0.71,6
34077,7198,478,45.0,0.0,11.5,0.5,15.0,0.0,6
34078,7199,479,45.0,0.0,12.0,0.0,15.0,0.0,6
34079,0,0,31.5,3.77,14.5,2.29,17.0,4.58,7
34080,1,1,27.0,2.12,16.75,2.86,20.0,2.12,7
34081,2,2,34.0,4.53,16.67,1.7,16.33,3.09,7
34082,3,3,32.0,4.58,21.25,2.77,17.0,1.22,7
34083,4,4,35.33,2.49,18.5,3.5,16.0,2.83,7
34084,5,5,42.75,4.82,13.33,4.19,14.5,2.5,7
34085,6,6,33.75,1.3,11.0,3.67,21.0,5.52,7
34086,7,7,31.5,6.1,14.75,4.32,15.25,3.7,7
34087,8,8,41.33,4.5,19.25,4.76,15.33,2.49,7
34088,9,9,35.5,1.8,20.5,3.35,14.5,3.04,7
34089,10,10,36.75,3.9,22.75,3.03,16.75,2.28,7
34090,11,11,42.5,4.77,24.25,0.43,12.5,5.41,7
34091,12,12,28.67,1.7,20.67,4.03,21.5,2.29,7
34092,13,13,24.75,6.3,17.5,3.77,19.5,4.03,7
34093,14,14,37.75,5.02,20.0,4.74,11.25,6.8,7
34094,15,15,36.0,6.6,14.25,5.36,15.25,3.27,7
34095,16,16,35.5,3.91,10.0,1.41,17.25,2.49,7
34096,17,17,41.75,4.26,13.25,3.49,15.25,4.44,7
34097,18,18,34.25,8.9,14.25,2.49,15.0,1.22,7
34098,19,19,33.75,3.9,16.5,3.2,19.0,3.16,7
34099,20,20,40.0,4.85,10.67,2.62,15.67,2.62,7
34100,21,21,36.0,2.55,10.25,1.48,17.0,5.34,7
34101,22,22,32.5,5.36,14.0,1.41,20.67,0.47,7
34102,23,23,40.5,10.74,11.2,1.72,13.0,6.13,7
34103,24,24,29.0,2.24,13.33,3.86,12.67,3.3,7
34104,25,25,31.25,4.92,16.5,2.96,13.75,3.49,7
34105,26,26,38.25,4.21,14.25,3.9,15.25,5.76,7
34106,27,27,36.67,3.3,18.5,2.29,19.33,5.91,7
34107,28,28,31.33,6.13,9.5,5.41,19.67,1.25,7
34108,29,29,41.67,3.3,10.67,1.25,18.0,3.27,7
34109,30,30,28.0,12.47,12.5,2.18,16.0,2.94,7
34110,31,31,26.5,3.35,15.25,2.28,18.75,2.86,7
34111,32,32,36.0,4.24,12.75,3.11,17.0,2.12,7
34112,33,33,35.5,6.18,11.25,2.86,15.0,2.12,7
34113,34,34,28.75,3.27,17.0,1.73,10.75,7.63,7
34114,35,35,37.25,5.76,13.25,2.49,15.5,3.91,7
34115,36,36,32.5,8.5,12.75,4.44,14.75,5.31,7
